Index       TIME          V(VCO_OUT_P)      V(VCO_OUT_N)         I(VDD)      
11801    4.09639525e-09    1.35855953e+00    1.04251988e+00   -7.70509742e-03
11802    4.09654510e-09    1.38747238e+00    1.01200483e+00   -7.70475558e-03
11803    4.09684480e-09    1.45213801e+00    9.44665465e-01   -7.70932399e-03
11804    4.09714450e-09    1.52004891e+00    8.74443552e-01   -7.72001511e-03
11805    4.09741424e-09    1.57619858e+00    8.16116164e-01   -7.73459925e-03
11806    4.09768397e-09    1.62416557e+00    7.65893183e-01   -7.75408468e-03
11807    4.09795370e-09    1.66344837e+00    7.24558063e-01   -7.77833277e-03
11808    4.09822343e-09    1.69363700e+00    6.92562835e-01   -7.80684676e-03
11809    4.09849317e-09    1.71470700e+00    6.69910197e-01   -7.83910743e-03
11810    4.09876290e-09    1.72743040e+00    6.55795420e-01   -7.87465574e-03
11811    4.09930237e-09    1.73363012e+00    6.47582070e-01   -7.95328057e-03
11812    4.09984183e-09    1.72176874e+00    6.58991663e-01   -8.03735627e-03
11813    4.10038130e-09    1.69986812e+00    6.82190487e-01   -8.11956060e-03
11814    4.10146023e-09    1.64439927e+00    7.44019367e-01   -8.25010568e-03
11815    4.10253916e-09    1.58346059e+00    8.14252730e-01   -8.31142802e-03
11816    4.10469702e-09    1.44870723e+00    9.65378088e-01   -8.20708442e-03
11817    4.10685488e-09    1.29762087e+00    1.12092393e+00   -7.91851353e-03
11818    4.10796666e-09    1.22091590e+00    1.19240585e+00   -7.79711320e-03
11819    4.10850073e-09    1.18105936e+00    1.22902179e+00   -7.75298133e-03
11820    4.10876215e-09    1.15656308e+00    1.25159880e+00   -7.73549220e-03
11821    4.10885729e-09    1.14483316e+00    1.26253604e+00   -7.72974591e-03
11822    4.10893318e-09    1.13405894e+00    1.27250861e+00   -7.72566030e-03
11823    4.10900908e-09    1.12270011e+00    1.28298085e+00   -7.72185045e-03
11824    4.10916087e-09    1.09773328e+00    1.30587695e+00   -7.71607048e-03
11825    4.10931266e-09    1.07088846e+00    1.33068034e+00   -7.71284865e-03
11826    4.10946445e-09    1.04219139e+00    1.35759821e+00   -7.71200361e-03
11827    4.10961624e-09    1.01131063e+00    1.38691169e+00   -7.71324037e-03
11828    4.10991982e-09    9.43154864e-01    1.45247868e+00   -7.72088480e-03
11829    4.11022340e-09    8.72284589e-01    1.52112373e+00   -7.73451870e-03
11830    4.11049662e-09    8.13688358e-01    1.57760998e+00   -7.75164361e-03
11831    4.11076984e-09    7.63428036e-01    1.62570245e+00   -7.77355869e-03
11832    4.11104306e-09    7.22289374e-01    1.66490698e+00   -7.80006703e-03
11833    4.11131629e-09    6.90739339e-01    1.69478269e+00   -7.83061598e-03
11834    4.11158951e-09    6.68713689e-01    1.71536752e+00   -7.86465316e-03
11835    4.11186273e-09    6.55314132e-01    1.72752800e+00   -7.90169119e-03
11836    4.11240917e-09    6.48574712e-01    1.73262093e+00   -7.98222956e-03
11837    4.11295562e-09    6.61340042e-01    1.71983196e+00   -8.06650823e-03
11838    4.11350206e-09    6.85670949e-01    1.69723292e+00   -8.14696128e-03
11839    4.11459495e-09    7.49176982e-01    1.64081006e+00   -8.26838431e-03
11840    4.11568784e-09    8.20618749e-01    1.57905733e+00   -8.31468372e-03
11841    4.11678073e-09    8.95342214e-01    1.51379585e+00   -8.27520471e-03
11842    4.11787362e-09    9.74361203e-01    1.44165932e+00   -8.16251807e-03
11843    4.11896651e-09    1.05536452e+00    1.36356728e+00   -8.00596474e-03
11844    4.12115229e-09    1.20840808e+00    1.20411736e+00   -7.72416736e-03
11845    4.12175150e-09    1.25578149e+00    1.15199730e+00   -7.68596104e-03
11846    4.12178774e-09    1.25895748e+00    1.14855727e+00   -7.68372885e-03
11847    4.12182398e-09    1.26244000e+00    1.14483373e+00   -7.68153245e-03
11848    4.12186022e-09    1.26649366e+00    1.14052984e+00   -7.67940901e-03
11849    4.12189646e-09    1.27099105e+00    1.13569315e+00   -7.67737313e-03
11850    4.12193270e-09    1.27579449e+00    1.13045279e+00   -7.67545254e-03
11851    4.12200518e-09    1.28597584e+00    1.11922130e+00   -7.67205307e-03
11852    4.12215013e-09    1.30781331e+00    1.09507321e+00   -7.66725070e-03
11853    4.12229509e-09    1.33139910e+00    1.06929196e+00   -7.66512533e-03
11854    4.12244004e-09    1.35700744e+00    1.04173942e+00   -7.66545925e-03
11855    4.12272996e-09    1.41506266e+00    9.80422030e-01   -7.67231314e-03
11856    4.12301987e-09    1.48066295e+00    9.12198532e-01   -7.68615985e-03
11857    4.12330978e-09    1.54576821e+00    8.44719618e-01   -7.70594366e-03
11858    4.12356796e-09    1.59681724e+00    7.91411154e-01   -7.72846382e-03
11859    4.12382613e-09    1.64007333e+00    7.45955676e-01   -7.75570182e-03
11860    4.12408430e-09    1.67516336e+00    7.08972583e-01   -7.78727001e-03
11861    4.12434248e-09    1.70168903e+00    6.80789363e-01   -7.82259506e-03
11862    4.12460065e-09    1.71987720e+00    6.61195666e-01   -7.86116113e-03
11863    4.12485883e-09    1.73057944e+00    6.49283413e-01   -7.90249468e-03
11864    4.12537518e-09    1.73492401e+00    6.43401407e-01   -7.99097588e-03
11865    4.12589152e-09    1.72321064e+00    6.55204037e-01   -8.08252167e-03
11866    4.12640787e-09    1.70245577e+00    6.77789709e-01   -8.17000427e-03
11867    4.12744057e-09    1.65014191e+00    7.37482062e-01   -8.30599240e-03
11868    4.12847326e-09    1.59271540e+00    8.05196890e-01   -8.36720819e-03
11869    4.13053866e-09    1.46666570e+00    9.49477189e-01   -8.24823503e-03
11870    4.13260405e-09    1.32329166e+00    1.09852452e+00   -7.92692200e-03
11871    4.13466944e-09    1.16771748e+00    1.24378651e+00   -7.64487594e-03
11872    4.13480090e-09    1.15662399e+00    1.25371051e+00   -7.63374042e-03
11873    4.13483522e-09    1.15360930e+00    1.25641919e+00   -7.63091912e-03
11874    4.13490386e-09    1.14695113e+00    1.26248412e+00   -7.62544342e-03
11875    4.13497251e-09    1.13866291e+00    1.27012478e+00   -7.62031678e-03
11876    4.13504115e-09    1.12872799e+00    1.27915962e+00   -7.61562554e-03
11877    4.13510980e-09    1.11783080e+00    1.28890905e+00   -7.61151041e-03
11878    4.13517844e-09    1.10641996e+00    1.29910065e+00   -7.60806119e-03
11879    4.13531573e-09    1.08248062e+00    1.32066524e+00   -7.60318493e-03
11880    4.13545302e-09    1.05698914e+00    1.34396706e+00   -7.60087687e-03
11881    4.13572760e-09    1.00054030e+00    1.39662049e+00   -7.60299585e-03
11882    4.13600217e-09    9.36871409e-01    1.45715407e+00   -7.61291407e-03
11883    4.13627675e-09    8.70960108e-01    1.52030786e+00   -7.62946357e-03
11884    4.13652387e-09    8.15917388e-01    1.57283486e+00   -7.64969877e-03
11885    4.13677099e-09    7.67752888e-01    1.61844085e+00   -7.67507306e-03
11886    4.13701811e-09    7.27143542e-01    1.65669743e+00   -7.70542141e-03
11887    4.13726523e-09    6.94552551e-01    1.68719302e+00   -7.74027479e-03
11888    4.13751234e-09    6.70166139e-01    1.70973762e+00   -7.77911570e-03
11889    4.13775946e-09    6.53530776e-01    1.72475702e+00   -7.82145860e-03
11890    4.13825370e-09    6.39213703e-01    1.73656845e+00   -7.91449298e-03
11891    4.13874794e-09    6.44275588e-01    1.73046743e+00   -8.01470755e-03
11892    4.13924218e-09    6.61844164e-01    1.71367292e+00   -8.11545906e-03
11893    4.14023066e-09    7.15166606e-01    1.66631642e+00   -8.28965739e-03
11894    4.14121913e-09    7.79282565e-01    1.61220474e+00   -8.39915823e-03
11895    4.14319609e-09    9.16286398e-01    1.49648973e+00   -8.36461482e-03
11896    4.14517304e-09    1.06038073e+00    1.36413759e+00   -8.06244527e-03
11897    4.14714999e-09    1.19808619e+00    1.22143968e+00   -7.70558748e-03
11898    4.14773978e-09    1.23804033e+00    1.17634860e+00   -7.63602626e-03
11899    4.14801894e-09    1.26120249e+00    1.15037365e+00   -7.60953794e-03
11900    4.14811313e-09    1.27172009e+00    1.13881801e+00   -7.60140197e-03
11901    4.14818814e-09    1.28150425e+00    1.12803461e+00   -7.59553726e-03
11902    4.14826315e-09    1.29185829e+00    1.11658555e+00   -7.59000918e-03
11903    4.14841316e-09    1.31471557e+00    1.09116184e+00   -7.58120416e-03
11904    4.14856318e-09    1.33955429e+00    1.06373452e+00   -7.57556856e-03
11905    4.14871320e-09    1.36656275e+00    1.03440687e+00   -7.57295039e-03
11906    4.14886321e-09    1.39602990e+00    1.00283383e+00   -7.57305284e-03
11907    4.14916325e-09    1.46187737e+00    9.33325864e-01   -7.58034835e-03
11908    4.14946328e-09    1.53008045e+00    8.61854585e-01   -7.59616369e-03
11909    4.14973288e-09    1.58545660e+00    8.03459745e-01   -7.61732125e-03
11910    4.15000248e-09    1.63244791e+00    7.53459004e-01   -7.64513937e-03
11911    4.15027208e-09    1.67055972e+00    7.12637905e-01   -7.67927617e-03
11912    4.15054168e-09    1.69933455e+00    6.81449504e-01   -7.71907330e-03
11913    4.15081128e-09    1.71890196e+00    6.59760756e-01   -7.76388111e-03
11914    4.15108087e-09    1.73019819e+00    6.46597208e-01   -7.81309604e-03
11915    4.15162007e-09    1.73412578e+00    6.40030323e-01   -7.92148472e-03
11916    4.15215927e-09    1.72082506e+00    6.52713104e-01   -8.03707132e-03
11917    4.15269847e-09    1.69819579e+00    6.76887754e-01   -8.15060844e-03
11918    4.15377686e-09    1.64268632e+00    7.40317405e-01   -8.33584815e-03
11919    4.15485526e-09    1.58295293e+00    8.12045198e-01   -8.43307232e-03
11920    4.15701205e-09    1.45170450e+00    9.65800343e-01   -8.32255473e-03
11921    4.15916884e-09    1.30292350e+00    1.12261996e+00   -7.94203760e-03
11922    4.16043156e-09    1.21635810e+00    1.20189631e+00   -7.75310185e-03
11923    4.16092489e-09    1.17921569e+00    1.23532924e+00   -7.69428665e-03
11924    4.16116989e-09    1.15554110e+00    1.25678075e+00   -7.66954118e-03
11925    4.16126312e-09    1.14378828e+00    1.26758470e+00   -7.66085021e-03
11926    4.16133848e-09    1.13292347e+00    1.27751022e+00   -7.65440597e-03
11927    4.16141383e-09    1.12149800e+00    1.28791240e+00   -7.64827774e-03
11928    4.16156453e-09    1.09646448e+00    1.31061075e+00   -7.63809559e-03
11929    4.16171523e-09    1.06955462e+00    1.33521080e+00   -7.63078236e-03
11930    4.16186594e-09    1.04077169e+00    1.36192735e+00   -7.62617202e-03
11931    4.16201664e-09    1.00980674e+00    1.39102199e+00   -7.62399313e-03
11932    4.16231805e-09    9.41586108e-01    1.45600290e+00   -7.62594766e-03
11933    4.16261946e-09    8.70967835e-01    1.52370202e+00   -7.63551010e-03
11934    4.16289072e-09    8.12756122e-01    1.57915499e+00   -7.65042869e-03
11935    4.16316199e-09    7.62779478e-01    1.62631699e+00   -7.67154348e-03
11936    4.16343326e-09    7.21796490e-01    1.66472412e+00   -7.69865115e-03
11937    4.16370452e-09    6.90245649e-01    1.69396077e+00   -7.73119532e-03
11938    4.16397579e-09    6.68074318e-01    1.71407226e+00   -7.76860231e-03
11939    4.16424706e-09    6.54415135e-01    1.72589778e+00   -7.81033790e-03
11940    4.16478959e-09    6.46968490e-01    1.73061475e+00   -7.90395564e-03
11941    4.16533212e-09    6.58950479e-01    1.71770082e+00   -8.00571497e-03
11942    4.16587466e-09    6.82585524e-01    1.69512390e+00   -8.10719375e-03
11943    4.16695972e-09    7.45220783e-01    1.63909751e+00   -8.27605623e-03
11944    4.16804479e-09    8.16498090e-01    1.57825406e+00   -8.36912980e-03
11945    4.17021492e-09    9.70760681e-01    1.44392460e+00   -8.28519337e-03
11946    4.17238505e-09    1.12885478e+00    1.29329467e+00   -7.95758579e-03
11947    4.17336058e-09    1.19236279e+00    1.22559603e+00   -7.81398517e-03
11948    4.17397782e-09    1.23536015e+00    1.17869574e+00   -7.74287089e-03
11949    4.17414563e-09    1.24878863e+00    1.16406154e+00   -7.72519627e-03
11950    4.17417434e-09    1.25126674e+00    1.16138700e+00   -7.72221830e-03
11951    4.17420305e-09    1.25391283e+00    1.15855868e+00   -7.71926176e-03
11952    4.17423176e-09    1.25689933e+00    1.15539655e+00   -7.71634733e-03
11953    4.17426047e-09    1.26019041e+00    1.15189312e+00   -7.71347856e-03
11954    4.17431790e-09    1.26739838e+00    1.14409552e+00   -7.70792976e-03
11955    4.17443275e-09    1.28329165e+00    1.12661632e+00   -7.69785616e-03
11956    4.17454759e-09    1.30040478e+00    1.10774325e+00   -7.68935742e-03
11957    4.17466244e-09    1.31854018e+00    1.08793914e+00   -7.68247250e-03
11958    4.17477729e-09    1.33785967e+00    1.06708141e+00   -7.67709706e-03
11959    4.17500698e-09    1.38049757e+00    1.02170749e+00   -7.67036986e-03
11960    4.17523668e-09    1.42857235e+00    9.71314437e-01   -7.66840065e-03
11961    4.17546638e-09    1.48085223e+00    9.17005911e-01   -7.67052352e-03
11962    4.17569607e-09    1.53265920e+00    8.63252185e-01   -7.67638874e-03
11963    4.17592577e-09    1.57952571e+00    8.14240153e-01   -7.68610632e-03
11964    4.17615546e-09    1.62041508e+00    7.71128864e-01   -7.69993531e-03
11965    4.17661485e-09    1.68304625e+00    7.04514861e-01   -7.73927528e-03
11966    4.17707424e-09    1.71969073e+00    6.64528975e-01   -7.79240496e-03
11967    4.17753364e-09    1.73339860e+00    6.48082825e-01   -7.85698117e-03
11968    4.17799303e-09    1.73050516e+00    6.49157715e-01   -7.93013675e-03
11969    4.17845242e-09    1.71703077e+00    6.62157199e-01   -8.00761035e-03
11970    4.17937120e-09    1.67499282e+00    7.06831228e-01   -8.15441964e-03
11971    4.18028998e-09    1.62451074e+00    7.63592240e-01   -8.26765947e-03
11972    4.18212755e-09    1.51723078e+00    8.87060729e-01   -8.32493660e-03
11973    4.18396511e-09    1.39634423e+00    1.02058095e+00   -8.16515359e-03
11974    4.18580268e-09    1.26538812e+00    1.15354294e+00   -7.89512008e-03
11975    4.18660679e-09    1.20852184e+00    1.20658484e+00   -7.79555111e-03
11976    4.18708949e-09    1.17038434e+00    1.24169303e+00   -7.74776587e-03
11977    4.18723489e-09    1.15673177e+00    1.25430516e+00   -7.73461176e-03
11978    4.18738030e-09    1.13919514e+00    1.27070884e+00   -7.72213278e-03
11979    4.18750193e-09    1.12019966e+00    1.28813878e+00   -7.71303909e-03
11980    4.18760166e-09    1.10352325e+00    1.30323303e+00   -7.70686923e-03
11981    4.18770140e-09    1.08623072e+00    1.31912353e+00   -7.70191914e-03
11982    4.18780113e-09    1.06812439e+00    1.33590020e+00   -7.69808560e-03
11983    4.18800059e-09    1.02917872e+00    1.37248289e+00   -7.69343721e-03
11984    4.18820006e-09    9.86360450e-01    1.41327524e+00   -7.69237669e-03
11985    4.18839953e-09    9.39881352e-01    1.45800675e+00   -7.69440095e-03
11986    4.18859899e-09    8.92061680e-01    1.50424884e+00   -7.69914350e-03
11987    4.18879846e-09    8.46428509e-01    1.54824174e+00   -7.70651659e-03
11988    4.18899793e-09    8.04831479e-01    1.58805600e+00   -7.71668797e-03
11989    4.18919739e-09    7.67827606e-01    1.62328746e+00   -7.72976566e-03
11990    4.18959633e-09    7.08704886e-01    1.67919038e+00   -7.76408317e-03
11991    4.18999526e-09    6.70060286e-01    1.71512074e+00   -7.80810265e-03
11992    4.19039419e-09    6.50303617e-01    1.73257933e+00   -7.86031714e-03
11993    4.19079313e-09    6.45536058e-01    1.73559608e+00   -7.91915145e-03
11994    4.19119206e-09    6.51762379e-01    1.72851821e+00   -7.98224053e-03
11995    4.19198992e-09    6.83567353e-01    1.69785572e+00   -8.10746735e-03
11996    4.19278779e-09    7.29449622e-01    1.65624298e+00   -8.21499721e-03
11997    4.19358566e-09    7.80378357e-01    1.61161748e+00   -8.28795476e-03
11998    4.19518139e-09    8.87912057e-01    1.51805394e+00   -8.30128417e-03
11999    4.19677712e-09    1.00329804e+00    1.41304031e+00   -8.15541629e-03
12000    4.19837285e-09    1.11975170e+00    1.29890384e+00   -7.92656022e-03
12001    4.19996858e-09    1.23133824e+00    1.18089809e+00   -7.72453089e-03
12002    4.20008591e-09    1.23978895e+00    1.17163415e+00   -7.71354549e-03
12003    4.20032056e-09    1.25979919e+00    1.14981249e+00   -7.69331672e-03
12004    4.20053175e-09    1.28682889e+00    1.12048365e+00   -7.67866857e-03
12005    4.20056038e-09    1.29129702e+00    1.11556820e+00   -7.67705744e-03
12006    4.20058901e-09    1.29575605e+00    1.11064208e+00   -7.67550112e-03
12007    4.20061764e-09    1.30021699e+00    1.10569581e+00   -7.67405656e-03
12008    4.20067490e-09    1.30926410e+00    1.09571108e+00   -7.67150138e-03
12009    4.20078942e-09    1.32813661e+00    1.07511040e+00   -7.66764222e-03
12010    4.20101847e-09    1.36977225e+00    1.03045390e+00   -7.66438191e-03
12011    4.20124752e-09    1.41698529e+00    9.80693944e-01   -7.66634817e-03
12012    4.20147657e-09    1.46924000e+00    9.26268671e-01   -7.67274281e-03
12013    4.20170561e-09    1.52238173e+00    8.71174003e-01   -7.68300826e-03
12014    4.20191175e-09    1.56670551e+00    8.25000413e-01   -7.69545989e-03
12015    4.20211790e-09    1.60626264e+00    7.83503491e-01   -7.71111316e-03
12016    4.20232404e-09    1.64079271e+00    7.47143242e-01   -7.72995146e-03
12017    4.20273632e-09    1.69370872e+00    6.90991363e-01   -7.77618812e-03
12018    4.20314861e-09    1.72507816e+00    6.56976062e-01   -7.83236309e-03
12019    4.20356089e-09    1.73768001e+00    6.42235347e-01   -7.89662279e-03
12020    4.20397318e-09    1.73645329e+00    6.42129455e-01   -7.96674821e-03
12021    4.20438546e-09    1.72599464e+00    6.52378807e-01   -8.03947898e-03
12022    4.20521003e-09    1.69082245e+00    6.90249961e-01   -8.17652700e-03
12023    4.20603460e-09    1.64679793e+00    7.40186225e-01   -8.28447613e-03
12024    4.20768374e-09    1.55353394e+00    8.49092444e-01   -8.35469611e-03
12025    4.20933288e-09    1.44999425e+00    9.66256465e-01   -8.22711020e-03
12026    4.21098202e-09    1.33399900e+00    1.08719989e+00   -7.97399705e-03
12027    4.21263116e-09    1.21467843e+00    1.20101180e+00   -7.72467207e-03
12028    4.21316838e-09    1.17335787e+00    1.23810637e+00   -7.67418986e-03
12029    4.21343255e-09    1.14837814e+00    1.26067994e+00   -7.65457605e-03
